Ticker,Trailing P/E,Forward P/E,P/B,PEG Ratio,ROE,ROA,Debt/Equity,Current Ratio,Quick Ratio,Profit Margin,Operating Margin,Gross Margin,Revenue Growth,Earnings Growth,Trailing EPS,Forward EPS,Market Cap,Enterprise Value,Dividend Yield,Payout Ratio,Beta,Sector,Industry,Shares Outstanding,Float Shares,Book Value Per Share,P/S,EV/Revenue,EV/EBITDA,Insider Ownership,Institutional Ownership,Short Ratio,Most Recent Quarter,Earnings Date
EMR,35.870102,20.47466,4.056264,1.87,0.09646,0.066149995,69.283,0.841,0.571,0.12718001,0.24597,0.52757,0.041,0.049,4.08,7.14786,82292916224,94574698496.0,1.52,0.5239,1.278,Industrials,Specialty Industrial Machinery,562000000,559920600.0,36.08,4.524821,5.2,16.09,0.00225,0.84485,4.12,2025-12-31,2026-05-05
EMR,32.226326,19.434973,3.8494852,1.94,0.12328,0.06678,69.182,0.868,0.588,0.13354,0.24244,0.52669996,0.029,0.279,4.33,7.17984,78156349440,90438352896.0,1.59,0.50119996,1.244,Industrials,Specialty Industrial Machinery,560100000,558005226.0,36.249,4.267108,4.938,15.394,0.00223,0.85287005,4.08,2026-03-31,2026-08-04
EOG,14.082236,9.318256,2.314638,1.35,0.16829,0.08199,30.62,1.632,1.295,0.21982999,0.1694,0.6202,0.0,-0.417,9.12,13.78262,68901601280,74640605184.0,3.18,0.4326,0.333,Energy,Oil & Gas E&P,535715814,535037601.0,55.486,3.0414762,3.295,6.366,0.00279,0.95311,2.76,2025-12-31,2026-05-05
EOG,13.755162,9.564089,2.420745,1.11,0.18195,0.08968,26.873,1.716,1.425,0.23322001,0.37877998,0.61994,0.156,0.396,10.17,14.62659,74509410304,78966407168.0,2.92,0.3923,0.261,Energy,Oil & Gas E&P,532628530,530854877.0,57.788,3.161197,3.35,6.274,0.0028400002,0.97619003,4.52,2026-03-31,2026-08-04
EPAM,19.544643,9.428023,1.938512,0.78,0.10335,0.07546,3.907,2.594,2.483,0.06921,0.118599996,0.28877002,0.128,0.099,6.72,13.93081,7110743040,5958952448.0,,0.0,1.73,Technology,Information Technology Services,52756846,52133542.0,67.753,1.3030366,1.092,8.426,0.03168,1.13669,5.44,2025-12-31,2026-05-07
EPAM,12.738506,6.269788,1.363245,0.46,0.10932,0.08046,8.391,2.666,2.519,0.06961,0.09511,0.29055,0.076,0.188,6.96,14.14083,4631993344,3883558912.0,,0.0,1.431,Technology,Information Technology Services,52244451,50300957.0,65.036,0.83377844,0.699,5.309,0.032360002,1.19364,4.64,2026-03-31,2026-08-06
EQIX,79.34548,61.790985,7.5537763,4.91,0.09722,0.03333,160.291,1.316,0.809,0.14579001,0.21540001,0.51317,0.081,,13.72,17.61778,107363500032,127983280128.0,1.77,1.3634,0.998,Real Estate,REIT - Specialty,98623487,97867804.0,144.116,11.59433,13.821,31.43,0.00275,0.99214,3.56,2025-12-31,2026-04-29
EQIX,70.44199,52.813267,7.0356474,3.29,0.10059,0.03495,162.961,1.178,0.554,0.14928001,0.24343,0.51606,0.121,0.2,14.48,19.31333,100596736000,122592731136.0,1.93,1.3299,0.971,Real Estate,REIT - Specialty,98624248,98239613.0,144.976,10.560229,12.869,28.63,0.00271,1.00055,2.74,2026-03-31,2026-07-29
EQR,21.39249,42.014103,2.1480465,16.1,0.100200005,0.02615,74.323,0.107,0.045,0.36202,0.2851,0.62878,0.02,-0.088,2.93,1.49188,24395741184,32473122816.0,4.48,0.9435,0.744,Real Estate,REIT - Residential,374674719,339618726.0,29.18,7.8849597,10.496,17.253,0.00588,0.97196,4.18,2025-12-31,2026-04-28
EQR,27.6,44.069744,2.426587,16.1,0.08671,0.02706,78.42,0.115,0.029,0.30632,0.27398002,0.62775004,0.025,-0.646,2.5,1.5657,26659944448,34829119488.0,4.07,1.1118,0.754,Real Estate,REIT - Residential,374712144,335975638.0,28.435,8.564082,11.188,18.406,0.0059100003,0.98923,3.69,2026-03-31,2026-07-22
EQT,17.667673,12.43184,1.5364809,2.5,0.09007,0.053460002,28.932,0.763,0.642,0.24927,0.5499,0.78629,0.269,0.546,3.31,4.70405,36507541504,47920013312.0,1.13,0.1926,0.693,Energy,Oil & Gas E&P,624274000,618711719.0,38.061,4.462632,5.858,7.867,0.00822,0.94674003,2.04,2025-12-31,2026-04-21
EQT,9.404175,11.856375,1.2340945,2.24,0.13402,0.07727,20.816,0.658,0.541,0.35074002,0.57368,0.80966,0.499,4.9,5.27,4.18003,30998691840,40332820480.0,1.33,0.1224,0.55,Energy,Oil & Gas E&P,625478000,619911246.0,40.159,3.3103666,4.307,5.261,0.00777,0.9398,2.77,2026-03-31,2026-07-21
ERIE,22.87944,17.473948,5.606165,2.67,0.26194,0.14805001,2.712,1.268,1.163,0.13752,0.17164,0.17633,0.029,-0.584,10.7,14.01,12801082368,12513431552.0,2.39,0.5199,0.438,Financial Services,Insurance Brokers,46189068,25145152.0,43.668,3.1473494,3.077,15.468,0.45462,0.45923,9.93,2025-12-31,2026-04-23
ERIE,20.835014,16.224838,5.0503235,2.67,0.2585,0.14840999,2.108,1.29,1.157,0.13971,0.16876,0.17913,0.023,0.087,10.91,14.01,11886009344,11652569088.0,2.57,0.5179,0.286,Financial Services,Insurance Brokers,46189068,25138354.0,45.009,2.9062781,2.849,14.091,0.45461,0.44619,13.28,2026-03-31,2026-07-30
ES,15.186403,13.649732,1.6050527,2.42,0.10777,0.031689998,184.946,0.65,0.289,0.124919996,0.22137,0.53622,0.134,4.662,4.56,5.07336,26027290624,56267354112.0,4.55,0.66010004,0.776,Utilities,Utilities - Regulated Electric,375845345,374963406.0,43.145,1.9212241,4.153,11.981,0.00177,0.87617,3.14,2025-12-31,2026-05-06
ES,15.978587,15.213327,1.6971436,3.17,0.10912,0.03292,181.822,0.651,0.313,0.12549,0.24872999,0.5349,0.094,0.074,4.67,4.90491,28063092736,58288168960.0,4.22,0.65199995,0.714,Utilities,Utilities - Regulated Electric,376080025,375530948.0,43.968,2.0141094,4.183,11.899,0.00169,0.87147003,3.67,2026-03-31,2026-07-30
ESS,24.516348,41.75038,2.9651122,7.02,0.12235,0.03105,119.433,0.154,0.055,0.346,0.32856,0.68583,0.032,-0.687,10.4,6.10701,17629028352,23408357376.0,4.04,0.9885,0.725,Real Estate,REIT - Residential,64477129,63797224.0,85.99,9.108524,12.095,18.646,0.00723,1.02887,3.64,2025-12-31,2026-04-28
ESS,32.98761,47.871105,3.4657247,7.02,0.105579995,0.03174,121.856,0.3,0.063,0.29132,0.35173,0.68883,0.064,-0.478,8.88,6.11914,20190547968,25831399424.0,3.54,1.1586,0.715,Real Estate,REIT - Residential,64261739,63554689.0,84.522,10.269747,13.139,20.203,0.00733,1.01386,3.64,2026-03-31,2026-07-29
ETN,38.909004,26.213692,8.111708,3.01,0.21525998,0.08326,54.877,1.319,0.742,0.1489,0.19972,0.37772998,0.131,0.189,10.44,15.4961,157771956224,167493861376.0,1.08,0.39810002,1.164,Industrials,Specialty Industrial Machinery,387985340,387252207.0,50.077,5.748031,6.102,26.544,0.00065,0.85454005,3.21,2025-12-31,2026-02-03
ETN,39.061523,25.352713,7.8756795,3.01,0.20844999,0.07022,110.463,1.193,0.686,0.13986,0.16104999,0.37105,0.168,-0.094,10.24,15.77701,155316109312,176442114048.0,1.1,0.4129,1.181,Industrials,Specialty Industrial Machinery,388300000,387659305.0,50.788,5.4454846,6.186,27.817,0.00055,0.88058996,3.67,2026-03-31,2026-07-31
ETR,29.620512,23.40641,3.0877793,2.41,0.10774,0.0299,181.79,0.742,0.435,0.13581,0.18986,0.47717,0.079,-0.208,3.9,4.9354,52884893696,82038833152.0,2.22,0.624,0.565,Utilities,Utilities - Regulated Electric,457798633,450598051.0,37.412,4.0848207,6.337,14.705,0.00254,0.96292996,5.76,2025-12-31,2026-04-29
ETR,28.887754,22.301126,2.9887302,2.11,0.10751,0.027660001,192.883,0.957,0.613,0.13414,0.18648,0.46976003,0.12,0.012,3.92,5.07777,52837228544,82642108416.0,2.26,0.6327,0.489,Utilities,Utilities - Regulated Electric,466595090,455341464.0,37.889,3.9764798,6.22,15.053,0.00239,0.9796,6.58,2026-03-31,2026-07-29
EVRG,22.505465,18.10282,1.8555982,2.29,0.08569,0.02875,149.917,0.491,0.066,0.14352,0.17736,0.52266,0.066,0.047,3.66,4.55012,18968506368,34388193280.0,3.37,0.737,0.599,Utilities,Utilities - Regulated Electric,230284149,229012734.0,44.39,3.181781,5.768,12.544,0.00184,0.94187,6.89,2025-12-31,2026-05-07
EVRG,22.763296,18.776571,1.9425341,2.41,0.08866999,0.028970001,155.555,0.446,0.052,0.14626999,0.21916,0.52331,0.05,0.185,3.76,4.55834,19729608704,35637108736.0,3.25,0.72470003,0.524,Utilities,Utilities - Regulated Electric,230513025,229208321.0,44.061,3.2714746,5.909,12.787,0.00191,0.9468,8.16,2026-03-31,2026-08-06
EW,44.745857,24.394283,4.5494885,2.08,0.10353,0.07653,6.824,3.716,2.833,0.17692,0.237,0.78011,0.133,-0.766,1.81,3.32004,47038992384,43518091264.0,,0.0,0.945,Healthcare,Medical Devices,576541693,579016944.0,17.802,7.7524877,7.172,24.251,0.00171,0.92414004,2.14,2025-12-31,2026-04-23
EW,46.34054,25.498339,4.7896533,2.06,0.1046,0.08269,6.806,4.421,3.296,0.1739,0.31219998,0.77866,0.167,0.082,1.85,3.36218,49363337216,46394732544.0,,0.0,0.855,Healthcare,Medical Devices,575800000,573980472.0,17.899,7.8311,7.36,24.372,0.00184,0.94188005,2.22,2026-03-31,2026-07-23
EXC,17.223444,15.464715,1.6696258,2.87,0.09936,0.028380001,174.488,0.924,0.607,0.11411,0.21619,0.4293,-0.011,-0.093,2.73,3.04047,48109694976,97716412416.0,3.57,0.5861,0.505,Utilities,Utilities - Regulated Electric,1023175091,1021020692.0,28.162,1.9832506,4.028,12.002,0.00071999995,0.93074,4.75,2025-12-31,2026-05-06
EXC,16.945055,15.229479,1.6146597,2.69,0.09764,0.028399998,174.794,0.939,0.596,0.11212,0.22299999,0.42641,0.079,-0.003,2.73,3.03753,47333605376,97861607424.0,3.63,0.5934,0.405,Utilities,Utilities - Regulated Electric,1023208142,1021427760.0,28.65,1.9096912,3.948,11.863,0.0007,0.96008,4.88,2026-03-31,2026-07-30
EXE,12.65786,9.999154,1.2339828,6.85,0.100659996,0.05863,27.495,1.005,0.792,0.15628,0.27513,0.45321998,0.383,,7.57,9.58281,23034959872,27526961152.0,3.33,0.42139998,0.459,Energy,Oil & Gas E&P,240398260,239352528.0,77.651,1.9791185,2.365,4.902,0.00296,0.94339997,1.73,2025-12-31,2026-04-28
EXE,6.5572915,10.425612,1.0825052,2.73,0.17568001,0.09668,25.883,1.111,0.889,0.24906999,0.3404,0.47955,0.41,,13.44,8.45322,21083238400,23922237440.0,3.62,0.2374,0.326,Energy,Oil & Gas E&P,239228849,238145142.0,81.413,1.6272953,1.846,3.222,0.0030399999,0.9295,1.95,2026-03-31,2026-07-28
EXPD,24.756304,22.781404,8.371697,3.79,0.35431,0.13637,24.197,1.812,1.609,0.07321,0.08786,0.13435,-0.033,-0.115,5.95,6.4658,19665092608,18923855872.0,1.05,0.2588,1.081,Industrials,Integrated Freight & Logistics,132984007,132571822.0,17.595,1.7765902,1.71,17.059,0.00605,1.02066,3.34,2025-12-31,2026-05-05
EXPD,29.483871,26.045452,10.564643,4.18,0.36641,0.14173001,24.708,1.789,1.652,0.07475,0.10594,0.1362,0.044,0.163,6.2,7.0185,23908620288,23159357440.0,0.89,0.2488,1.038,Industrials,Integrated Freight & Logistics,130791133,129831126.0,17.303,2.1374555,2.07,20.359,0.0062300004,1.01097,3.52,2026-03-31,2026-08-04
EXPE,27.098877,11.56672,25.36157,0.94,0.48672,0.057719998,254.692,0.732,0.597,0.08783,0.1545,0.90116996,0.114,-0.273,9.81,22.98318,32574670848,34591670272.0,0.63,0.16309999,1.332,Consumer Cyclical,Travel Services,117011421,115378836.0,10.482,2.2110007,2.348,15.033,0.01238,1.03003,3.02,2025-12-31,2026-05-07
EXPE,23.742933,11.676616,55.993744,0.88,0.71494,0.05825,256.536,0.731,0.568,0.098079994,0.07093,0.90271,0.147,,11.32,23.0178,32258332672,32434333696.0,0.65,0.14840001,1.232,Consumer Cyclical,Travel Services,114498625,113562489.0,4.8,2.1263154,2.138,12.489,0.0061500003,1.04449,5.56,2026-03-31,2026-08-05
EXR,31.668844,30.322374,2.2849238,6.28,0.07008,0.03351,98.679,0.758,0.116,0.28261998,0.44452,0.75028,0.046,0.158,4.59,4.79382,32070821888,45574389760.0,4.46,1.4117999,1.274,Real Estate,REIT - Industrial,211197320,208756039.0,63.617,9.3057165,13.224,20.088,0.009380001,1.0341899,4.26,2025-12-31,2026-04-28
EXR,33.36937,31.174646,2.3469777,6.49,0.0683,0.03375,98.092,0.689,0.1,0.27142,0.43982,0.74831,0.038,-0.106,4.44,4.75258,32698011648,45980139520.0,4.37,1.4562,1.2,Real Estate,REIT - Industrial,211260936,208848336.0,63.128,9.40024,13.219,20.124,0.00942,1.01943,3.46,2026-03-31,2026-07-28
F,,6.9700565,1.4279375,8.48,-0.20193,-0.00131,460.639,1.075,0.897,-0.04369,-0.0669,0.0581,-0.048,,-2.06,1.84647,51622629376,188677554176.0,4.66,0.641,1.71,Consumer Cyclical,Auto Manufacturers,3940230185,3879405604.0,9.013,0.27566323,1.008,34.986,0.00281,0.68242997,0.0,2025-12-31,2026-04-29
F,,7.7813134,1.5139908,8.48,-0.14813,0.0034,425.544,1.09,0.88,-0.03216,0.05743,0.07064,0.064,4.308,-1.55,1.82874,56702177280,194465169408.0,4.22,0.641,1.828,Consumer Cyclical,Auto Manufacturers,3913840554,3873479859.0,9.399,0.29865098,1.024,25.662,0.0028900001,0.67559,0.0,2026-03-31,2026-07-28
FANG,31.460733,10.639767,1.3876424,48.2,0.03735,0.0137,33.784,0.416,0.324,0.1164,-0.86487,0.7304,-0.094,,5.73,16.94304,50712068096,71257382912.0,2.33,0.6981,0.488,Energy,Oil & Gas E&P,281311730,195836159.0,129.911,3.5475388,4.985,6.982,0.3065,0.65366995,2.22,2025-12-31,2026-05-04
FANG,199.53061,11.465568,1.5081794,56.78,0.0047400002,-0.00122,32.594,0.561,0.485,0.01964,0.0579,0.72246003,0.042,-0.984,0.98,17.05454,55008002048,74899005440.0,2.25,4.1327,0.407,Energy,Oil & Gas E&P,281313297,205392464.0,129.653,3.8044126,5.18,7.38,0.27006,0.71151,3.56,2026-03-31,2026-08-03
FAST,38.55752,31.864555,12.53813,3.17,0.33842,0.21195999,11.167,4.392,2.128,0.15392,0.2033,0.44893003,0.124,0.138,1.13,1.36735,50019889152,50156785664.0,2.11,0.7965,0.744,Industrials,Industrial Distribution,1148035061,1144763161.0,3.475,5.9245615,5.941,26.559,0.0017499999,0.88058,3.28,2026-03-31,2026-07-13
FAST,38.880344,32.54796,12.82854,3.31,0.34334,0.21521999,10.851,4.18,1.998,0.15454,0.21023001,0.44701,0.147,0.146,1.17,1.39763,52199669760,52436463616.0,2.11,0.78629994,0.713,Industrials,Industrial Distribution,1147497573,1144204255.0,3.546,5.9660854,5.993,26.826,0.00087,0.89106005,4.15,2026-06-30,2026-10-14
FCX,46.19079,17.38336,5.334701,4.44,0.13946,0.07192,34.103,2.291,0.912,0.08505,0.14397,0.37063,-0.015,0.477,1.52,4.03892,100905926656,119440924672.0,0.85,0.39470002,1.473,Basic Materials,Copper,1437201606,1429268253.0,13.161,3.8937266,4.609,13.124,0.00677,0.88748,1.41,2025-12-31,2026-04-23
FCX,30.88889,14.48513,4.301186,6.36,0.15630999,0.077659994,33.008,2.386,0.861,0.10344,0.31072,0.38636002,0.088,1.531,1.89,4.03034,83924746240,102594748416.0,1.03,0.3175,1.364,Basic Materials,Copper,1437559865,1429178891.0,13.573,3.176441,3.883,10.487,0.00693,0.88225996,2.05,2026-03-31,2026-07-23
FDS,14.2400255,11.4127655,3.8082533,1.05,0.28084,0.109139994,72.972,1.431,1.197,0.24481001,0.29799,0.51936,0.071,-0.045,15.54,19.38969,8061843968,9922968576.0,1.95,0.2831,0.707,Financial Services,Financial Data & Stock Exchanges,36431127,36298518.0,58.108,3.3576171,4.133,10.903,0.00416,1.06907,6.64,2026-02-28,2026-07-01
FDS,17.001976,13.119869,4.543518,1.15,0.27032,0.11079001,77.284,0.683,0.558,0.2321,0.30542,0.51382,0.064,-0.096,15.18,19.67169,9179111424,10445516800.0,1.8,0.2938,0.715,Financial Services,Financial Data & Stock Exchanges,35565543,35433595.0,56.804,3.7643085,4.284,11.201,0.00426,1.08317,5.13,2026-05-31,2026-07-01
FDX,19.9984,16.763515,3.0069044,1.31,0.15869,0.050279997,140.994,1.474,1.158,0.04877,0.06942,0.27552,0.083,0.173,18.75,22.36822,89470377984,123273371648.0,1.55,0.3059,1.303,Industrials,Integrated Freight & Logistics,238606756,220412991.0,124.703,0.97321284,1.341,10.664,0.074499995,0.81012,2.6,2026-02-28,2026-06-23
FDX,16.863148,15.268911,2.3834293,1.3,0.14846,0.050300002,135.694,1.475,1.374,0.0468,0.11129,0.27318,0.125,-0.046,18.56,20.49786,74679140352,105060179968.0,1.56,0.3127,1.337,Industrials,Integrated Freight & Logistics,238606756,222635800.0,131.315,0.78841996,1.109,8.846,0.07454,0.81422997,2.27,2026-05-31,2026-06-23
FDXF,33.463734,30.391214,0.0015906811,,,,,0.841,0.78,0.10398,0.06027,0.29674998,-0.047,,4.55,5.01,22672451584,5251806720.0,,0.0,,Industrials,Integrated Freight & Logistics,148906159,19958.0,95720.0,2.6108303,0.605,3.393,0.0,0.10208,1.04,2026-02-28,2026-06-25
FE,28.465908,17.010902,2.3141947,1.53,0.09195,0.037249997,192.755,0.565,0.394,0.06845,0.26635,0.66867995,0.207,,1.76,2.94517,28977772544,57156435968.0,3.71,1.0,0.59,Utilities,Utilities - Regulated Electric,578398650,547233084.0,21.649,1.9446864,3.836,11.587,0.00141,0.95277,5.96,2025-12-31,2026-04-28
FE,26.374998,16.456593,2.2184129,1.74,0.094610006,0.03758,198.922,0.522,0.346,0.06944,0.20514,0.68425006,0.116,0.129,1.84,2.94897,28071264256,57531265024.0,3.83,0.96739995,0.454,Utilities,Utilities - Regulated Electric,578431175,547959421.0,21.876,1.8301775,3.751,11.128,0.0013799999,0.96510005,5.71,2026-03-31,2026-07-28
FFIV,25.712986,18.512386,4.9980702,2.06,0.20844,0.08091,7.566,1.554,1.363,0.22455,0.26037002,0.81385005,0.073,0.099,12.09,16.79254,17660864512,16638130176.0,,0.0,0.93,Technology,Software - Infrastructure,56519273,55901517.0,62.198,5.6172376,5.292,18.832,0.00518,1.10408,3.52,2025-12-31,2026-04-28
FFIV,33.559887,23.136318,6.3616924,1.74,0.2034,0.081520006,7.12,1.611,1.422,0.21962999,0.22016001,0.81542,0.11,0.04,12.19,17.68194,23080833024,21897881600.0,,0.0,1.03,Technology,Software - Infrastructure,56419247,55846592.0,64.306,7.15768,6.791,24.248,0.00504,1.10141,2.48,2026-03-31,2026-07-27
FICO,39.68651,20.238743,-14.108557,0.98,,0.34764,,0.929,0.874,0.31886998,0.45716,0.82857,0.164,0.077,27.05,53.04282,25466185728,28518875136.0,,0.0,1.376,Technology,Software - Application,23722134,23052221.0,-76.09,12.345087,13.825,28.356,0.02733,0.91016996,3.6,2025-12-31,2026-04-28
FICO,39.84501,23.069735,-13.933983,0.84,,0.36918,,2.223,2.071,0.33675,0.58187,0.84165,0.387,0.69,31.55,54.49174,29153519616,32590718976.0,,0.0,1.29,Technology,Software - Application,23190906,22493324.0,-90.219,12.923793,14.448,28.023,0.02787,0.95462996,6.74,2026-03-31,2026-07-29
FIS,66.438354,7.028303,1.7935727,0.27,0.026010001,0.043720003,95.893,0.589,0.442,0.03578,0.24644,0.36863998,0.082,0.881,0.73,6.90067,25115760640,37683576832.0,3.38,2.1917999,0.914,Technology,Information Technology Services,514403688,513194839.0,27.041,2.3523238,3.529,12.005,0.00139,0.99332,2.28,2025-12-31,2026-02-24
FIS,8.122093,6.1184626,1.356179,0.24,0.17225,0.040700004,132.328,0.588,0.418,0.23347999,0.16388,0.36285,0.301,30.406,5.16,6.84976,21662404608,42056404992.0,4.01,0.31780002,0.813,Technology,Information Technology Services,516879151,515695498.0,30.903,1.8935668,3.676,12.714,0.00131,0.99502,2.93,2026-03-31,2026-08-04
FITB,16.026936,9.705887,1.3506228,1.83,0.07969,0.00852,,,,0.24133,0.07955,0.0,0.33,-0.789,2.97,4.90424,43140427776,59782430720.0,3.36,0.5286,0.955,Financial Services,Banks - Regional,906311548,902269398.0,35.243,4.793381,6.642,,0.00354,0.91146004,4.92,2026-03-31,2026-07-17
FITB,19.531986,11.777365,1.9221975,2.16,0.08447,0.0092,,,,0.23290001,0.32941002,0.0,0.518,-0.057,2.97,4.92555,52590297088,70814302208.0,2.76,0.5387,,Financial Services,Banks - Regional,906573000,902520619.0,30.179,5.220917,7.03,,0.00354,0.91511,0.01,2026-06-30,2026-10-19
FIX,48.31342,30.904285,91.20458,0.8,0.53294,0.17266001,45.489,1.24,1.183,0.12073,0.07885,0.25128,0.01,0.388,34.65,54.16919,58900074496,61160378368.0,0.16,0.065,1.66,Industrials,Engineering & Construction,35183967,35934721.0,18.355,5.8111577,6.034,35.225,0.0116,0.96848,1.39,2020-09-30,2026-07-23
FLEX,51.400864,17.22243,8.477287,0.94,0.17347,0.046550002,86.8,1.359,0.677,0.03153,0.05684,0.094069995,0.169,0.171,2.32,6.92411,43691954176,45766565888.0,,0.0,1.626,Technology,Electronic Components,366389554,363366296.0,14.067,1.5652344,1.64,22.217,0.00624,1.0088099,0.77,2026-03-31,2026-07-29
FOX,14.035971,11.77666,2.2776978,,0.16823,0.0881,67.389,2.784,2.307,0.11407,0.11347,0.35439,0.02,-0.358,4.17,4.97,27324958720,30570432512.0,0.96,0.1319,0.505,Communication Services,Entertainment,224702222,334986650.0,25.697,1.6482663,1.844,8.653,0.38865003,0.66763,4.59,2025-12-31,2026-02-04
FOX,13.586843,9.517051,1.9805892,,0.152,0.08713,67.867,2.896,2.516,0.10561,0.21357,0.36843,-0.086,-0.493,3.8,5.425,21679470592,25858220032.0,1.08,0.14739999,0.55,Communication Services,Entertainment,220426203,329493301.0,26.068,1.3381563,1.596,7.286,0.39736998,0.65866995,3.99,2026-03-31,2026-08-06
FOXA,15.604316,12.614401,2.5322022,14.94,0.16823,0.0881,67.389,2.784,2.307,0.11407,0.11347,0.35439,0.02,-0.358,4.17,5.15839,27680522240,33352523776.0,0.86,0.1319,0.505,Communication Services,Entertainment,200693856,334986650.0,25.697,1.6697142,2.012,9.44,0.01301,1.22603,7.19,2025-12-31,2026-02-04
FOXA,15.163157,9.935219,2.2103727,25.37,0.152,0.08713,67.867,2.896,2.516,0.10561,0.21357,0.36843,-0.086,-0.493,3.8,5.79957,24194674688,28375136256.0,0.97,0.14739999,0.55,Communication Services,Entertainment,199474449,329493301.0,26.068,1.4934063,1.751,7.995,0.01308,1.24226,4.29,2026-03-31,2026-08-06
FRT,24.044872,35.36455,3.1426816,3.59,0.12235,0.03267,143.64,0.371,0.36,0.32092997,0.34458,0.67917,0.075,0.987,4.68,3.182,9780817920,15038664704.0,3.99,0.953,0.992,Real Estate,REIT - Retail,86388213,77861532.0,35.807,7.635925,11.741,18.463,0.01122,0.99724,0.02,2025-12-31,2026-05-01
FRT,21.840553,40.58798,3.4545903,3.59,0.14783,0.033210002,138.432,0.659,0.644,0.38574,0.34120998,0.67989,0.103,1.525,5.77,3.10486,10953456640,16113064960.0,3.59,0.7782,0.932,Real Estate,REIT - Retail,86389197,77952428.0,36.479,8.343527,12.274,19.272,0.01036,1.01648,0.04,2026-03-31,2026-07-31
FSLR,13.40183,7.8229337,2.142592,0.49,0.1745,0.078439996,6.871,2.675,2.117,0.2928,0.32560003,0.40624002,0.111,0.323,14.21,24.34381,20462923776,18236276736.0,,0.0,1.607,Technology,Solar,107450760,101450741.0,88.883,3.920569,3.494,8.577,0.05427,0.9942,4.17,2025-12-31,2026-04-30
FSLR,13.694446,9.043707,2.3058934,0.56,0.18436001,0.08447,5.943,2.557,1.911,0.30731001,0.33067,0.41743,0.236,0.651,15.48,23.44061,22779037696,20939599872.0,,0.0,1.73,Technology,Solar,107453363,101610049.0,91.934,4.2035127,3.864,9.214,0.054,0.94821,3.49,2026-03-31,2026-07-30
FTNT,33.81818,24.727615,49.123646,1.99,1.3571601,0.12866001,85.802,1.172,1.048,0.27257,0.32766,0.80456,0.148,-0.011,2.42,3.30966,60860162048,58034647040.0,,0.0,0.998,Technology,Software - Infrastructure,739923583,622357125.0,1.666,8.95055,8.535,26.068,0.17434,0.71747,3.08,2025-12-31,2026-05-06
FTNT,62.397686,47.172867,119.88872,3.63,1.32392,0.13586001,57.31,1.153,1.034,0.27491,0.31282,0.80304,0.201,0.286,2.59,3.42591,118403309568,115675602944.0,,0.0,1.09,Technology,Software - Infrastructure,732648391,617651900.0,1.348,16.65424,16.271,48.986,0.17386,0.73038,2.12,2026-03-31,2026-07-29
FTV,38.062893,18.949036,2.9390056,0.98,0.06396,0.03133,51.177,0.715,0.539,0.13926,0.20125,0.63502,0.046,-0.026,1.59,3.19383,19221856256,21570439168.0,0.43,0.1761,1.001,Technology,Scientific & Technical Instruments,307859190,286804700.0,20.592,4.6216383,5.186,18.624,0.00415,1.08297,3.83,2025-12-31,2026-04-30
FTV,36.128654,19.178057,3.1037426,0.98,0.06814,0.032509997,58.806,0.708,0.527,0.12837,0.17926,0.63255,0.077,-0.124,1.71,3.22139,18834313216,22068613120.0,0.39,0.1526,0.977,Technology,Scientific & Technical Instruments,304861021,280539209.0,19.905,4.4468794,5.211,18.542,0.00409,1.11665,4.37,2026-04-03,2026-07-29
